"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WSF2","WSF5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-13","4.25","0.00","0.0","0.0","33","38","28","8.9","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-14","7.38","0.00","0.0","0.0","31","39","27","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-15","12.30","0.58","0.0","0.0","38","41","35","21.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-16","4.47","0.02","0.0","0.0","37","39","32","12.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-17","8.05","0.01","0.3","0.0","32","33","28","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-18","10.74","0.04","0.9","1.2","26","28","24","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-19","6.93","0.01","0.1","1.2","24","26","22","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-20","2.01","0.00","0.0","0.0","26","34","22","8.1","13.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-21","2.24","0.00","0.0","0.0","27","39","18","13.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-22","8.28","0.10","0.0","0.0","35","39","33","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-23","18.12","0.16","1.2","0.0","18","40","-5","35.1","47.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-24","16.33","0.00","0.0","1.2","0","12","-3","32.0","44.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-25","10.96","0.00","0.1","1.2","11","13","7","21.9","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-26","5.82","0.02","0.3","1.2","12","20","7","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-27","5.37","0.00","0.0","1.2","22","28","20","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-28","6.71","0.00","0.0","1.2","30","44","18","19.9","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-29","5.59","0.00","0.0","0.0","41","57","26","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-30","5.59","0.00","0.0","0.0","55","64","45","18.1","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2022-12-31","7.83","0.12","0.0","0.0","52","55","45","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-01","5.59","0.00","0.0","0.0","45","49","39","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-02","1.12","0.04","0.0","0.0","49","52","47","6.0","6.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-03","7.83","0.74","0.0","0.0","54","60","47","19.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-04","6.71","0.06","0.0","0.0","58","60","45","21.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-05","5.37","0.00","0.0","0.0","45","48","38","14.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-06","7.38","0.12","0.0","0.0","36","40","33","17.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-07","5.37","0.00","0.0","0.0","33","34","31","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-08","4.47","0.00","0.0","0.0","33","39","30","10.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-09","9.17","0.00","0.0","0.0","33","38","27","16.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-10","2.68","0.00","0.0","0.0","31","42","23","8.9","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-11","5.37","0.03","0.0","0.0","35","47","26","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-12","8.05","0.73","0.0","0.0","45","51","39","21.0","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-13","14.54","0.10","0.5","0.0","36","39","27","23.0","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-14","14.09","0.00","0.2","1.2","26","27","23","23.0","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-15","2.46","0.00","0.0","0.0","25","36","15","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-16","2.68","0.00","0.0","0.0","29","45","18","8.9","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-17","7.83","0.32","0.0","0.0","43","52","36","23.0","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-18","7.61","0.01","0.0","0.0","41","44","37","21.0","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-19","10.07","0.74","0.0","0.0","43","58","36","28.0","42.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-20","12.30","0.04","0.2","0.0","38","42","32","25.9","36.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-21","5.37","0.01","0.0","0.0","32","34","30","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-22","3.36","0.30","2.2","0.0","31","34","25","8.1","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-23","11.18","0.08","1.0","3.1","31","32","30","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-24","7.16","0.00","0.0","3.1","31","33","28","18.1","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-25","10.74","0.31","1.1","3.1","34","45","29","23.9","36.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-26","11.86","0.14","1.2","0.0","35","36","29","21.9","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-27","11.18","0.00","0.1","0.0","28","39","25","21.0","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-28","7.38","0.00","0.0","0.0","40","49","36","18.1","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-29","7.83","0.11","0.0","0.0","41","46","36","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-30","6.71","0.11","0.8","0.0","36","39","29","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-01-31","7.16","0.03","0.8","2.0","25","29","21","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-01","5.37","0.00","0.0","1.2","20","28","12","14.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-02","7.61","0.00","0.0","1.2","23","36","15","16.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-03","15.66","0.01","0.2","1.2","20","31","5","29.1","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-04","6.93","0.00","0.0","1.2","14","39","5","17.0","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-05","13.20","0.00","0.0","0.0","41","50","38","25.1","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-06","7.83","0.00","0.0","0.0","38","44","29","15.0","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-07","11.86","0.03","0.0","0.0","38","56","26","31.1","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-08","6.04","0.00","0.0","0.0","43","48","35","15.0","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-09","10.96","0.09","0.0","0.0","51","70","40","30.0","44.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-10","12.30","0.00","0.0","0.0","45","49","34","30.0","42.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-11","4.70","0.00","0.0","0.0","33","42","25","19.9","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-12","3.58","0.00","0.0","0.0","36","53","23","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-13","9.62","0.00","0.0","0.0","39","55","27","30.0","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-14","5.37","0.00","0.0","0.0","41","55","26","12.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-15","12.30","0.00","0.0","0.0","58","71","50","31.1","45.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-16","5.37","0.02","0.0","0.0","53","59","43","16.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-17","17.22","0.15","0.0","0.0","43","60","21","33.1","38.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-18","8.05","0.00","0.0","0.0","27","41","21","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-19","8.72","0.00","0.0","0.0","41","57","30","25.9","36.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-20","8.05","0.07","0.0","0.0","48","52","42","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-21","10.07","0.01","0.0","0.0","43","51","34","38.0","53.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-22","6.26","0.49","0.0","0.0","36","60","31","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-23","14.32","0.04","0.0","0.0","59","70","49","30.0","38.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-24","13.65","0.00","0.0","0.0","41","49","23","25.9","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-25","6.26","0.00","0.0","0.0","30","48","22","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-26","7.61","0.00","0.0","0.0","38","49","29","19.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-27","8.05","0.58","0.0","0.0","38","53","27","19.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-02-28","11.41","0.05","0.0","0.0","45","52","32","25.9","34.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-01","8.05","0.00","0.0","0.0","45","71","29","25.1","40.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-02","10.51","0.00","0.0","0.0","54","62","36","21.9","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-03","10.96","0.60","0.0","0.0","37","45","31","25.9","35.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-04","13.20","0.08","0.0","0.0","42","49","34","30.0","42.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-05","6.93","0.00","0.0","0.0","43","52","36","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-06","7.16","0.08","0.0","0.0","42","59","30","30.0","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-07","15.21","0.01","0.0","0.0","40","43","28","25.9","36.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-08","11.18","0.00","0.0","0.0","33","45","26","18.1","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-09","4.70","0.00","0.0","0.0","35","49","24","10.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-10","11.63","0.15","0.1","0.0","40","42","31","31.1","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-11","9.62","0.00","0.0","0.0","32","33","29","19.9","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-12","5.59","0.00","0.0","0.0","33","38","29","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-13","8.05","0.09","1.7","0.0","34","38","27","16.1","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-14","18.12","0.04","1.2","1.2","27","28","23","25.9","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-15","8.72","0.00","0.0","1.2","29","44","21","16.1","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-16","6.04","0.02","0.0","0.0","40","57","28","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-17","12.97","0.14","0.0","0.0","48","55","34","30.0","36.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-18","14.76","0.01","0.1","0.0","33","37","19","30.0","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-19","11.18","0.00","0.0","0.0","23","32","17","21.0","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-20","7.61","0.00","0.0","0.0","32","47","21","19.9","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-21","3.80","0.00","0.0","0.0","42","56","26","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-22","8.05","0.39","0.0","0.0","49","56","40","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-23","10.74","0.56","0.0","0.0","53","65","44","31.1","40.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-24","6.93","0.10","0.0","0.0","42","45","36","16.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-25","16.55","0.23","0.0","0.0","51","69","42","36.9","52.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-26","7.38","0.00","0.0","0.0","47","57","34","25.9","34.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-27","7.38","0.02","0.0","0.0","47","55","40","21.0","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-28","7.16","0.00","0.0","0.0","42","51","36","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-29","8.50","0.05","0.0","0.0","40","52","27","33.1","45.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-30","4.47","0.00","0.0","0.0","35","50","25","13.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-03-31","9.62","0.36","0.0","0.0","44","59","39","21.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-01","18.34","0.21","0.0","0.0","56","67","39","45.0","59.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-02","8.28","0.00","0.0","0.0","39","50","31","23.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-03","7.38","0.00","0.0","0.0","50","68","34","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-04","5.82","0.00","0.0","0.0","61","74","52","16.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-05","12.53","0.02","0.0","0.0","71","85","58","35.1","47.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-06","7.83","0.06","0.0","0.0","57","62","44","23.0","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-07","7.61","0.00","0.0","0.0","44","50","35","17.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-08","4.92","0.00","0.0","0.0","40","54","27","10.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-09","4.92","0.00","0.0","0.0","47","60","34","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-10","2.46","0.00","0.0","0.0","51","68","31","8.9","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-11","6.71","0.00","0.0","0.0","56","72","38","21.0","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-12","9.17","0.00","0.0","0.0","66","78","55","21.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-13","4.03","0.00","0.0","0.0","69","82","51","13.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-14","3.13","0.00","0.0","0.0","67","81","50","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-15","6.49","0.03","0.0","0.0","68","76","58","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-16","7.83","0.28","0.0","0.0","66","78","47","25.1","36.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-17","10.51","0.16","0.0","0.0","46","47","36","25.9","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-18","9.40","0.01","0.0","0.0","39","50","34","21.9","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-19","3.58","0.00","0.0","0.0","46","66","30","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-20","6.26","0.00","0.0","0.0","64","83","46","17.0","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-21","9.62","0.00","0.0","0.0","70","80","56","28.0","34.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-22","7.61","0.48","0.0","0.0","55","57","45","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-23","8.05","0.01","0.0","0.0","43","45","38","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-24","7.38","0.02","0.0","0.0","41","47","33","19.9","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-25","2.91","0.00","0.0","0.0","41","55","29","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-26","6.71","0.00","0.0","0.0","48","58","34","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-27","4.92","0.00","0.0","0.0","49","65","33","15.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-28","12.97","0.76","0.0","0.0","56","59","49","21.0","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-29","7.83","0.00","0.0","0.0","53","59","48","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-04-30","7.83","0.14","0.0","0.0","53","56","42","21.9","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-01","12.53","0.34","0.0","0.0","43","48","38","25.1","35.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-02","10.96","0.39","0.0","0.0","39","44","36","21.0","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-03","12.08","0.18","0.0","0.0","39","47","36","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-04","7.61","0.06","0.0","0.0","48","55","40","23.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-05","3.13","0.00","0.0","0.0","50","67","35","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-06","2.68","0.00","0.0","0.0","59","75","44","10.1","13.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-07","4.92","0.12","0.0","0.0","61","65","55","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-08","6.93","0.00","0.0","0.0","63","70","58","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-09","9.84","0.07","0.0","0.0","63","72","51","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-10","4.25","0.00","0.0","0.0","57","71","43","12.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-11","1.12","0.00","0.0","0.0","61","79","44","8.1","10.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-12","2.24","0.00","0.0","0.0","67","82","49","12.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-13","2.01","0.15","0.0","0.0","67","70","59","6.9","8.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-14","8.50","0.00","0.0","0.0","65","75","57","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-15","5.59","0.00","0.0","0.0","63","76","52","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-16","6.49","0.00","0.0","0.0","62","74","46","18.1","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-17","10.29","0.00","0.0","0.0","58","64","45","19.9","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-18","5.59","0.00","0.0","0.0","54","74","38","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-19","6.49","0.01","0.0","0.0","63","72","56","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-20","8.72","0.41","0.0","0.0","63","65","47","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-21","5.59","0.00","0.0","0.0","58","72","45","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-22","1.79","0.00","0.0","0.0","62","76","46","12.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-23","3.80","0.00","0.0","0.0","66","77","52","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-24","8.72","0.00","0.0","0.0","66","79","51","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-25","10.07","0.00","0.0","0.0","56","68","44","17.0","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-26","6.49","0.00","0.0","0.0","59","73","46","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-27","4.92","0.00","0.0","0.0","63","78","45","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-28","3.58","0.00","0.0","0.0","64","77","48","16.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-29","5.37","0.00","0.0","0.0","73","85","60","15.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-30","7.61","0.00","0.0","0.0","73","83","60","16.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-05-31","5.14","0.00","0.0","0.0","71","83","52","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-06-01","3.58","0.00","0.0","0.0","70","87","51","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-06-02","5.59","0.00","0.0","0.0","75","89","57","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2023-06-03","8.05","0.00","0.0","0.0","79","90","65","19.9","25.1"
